236;3e20b0ltlhzq5utikvkfk3wugj1ajxsr;web;Male;19-25;US;null;2018-09-16 00:56:11.934837;Hafs
237;onelagw1v5q4aif97g889f1rz4jkmkn1;web;Male;19-25;US;null;2018-09-16 00:59:07.443556;Hafs
238;gp6db2ct189auafhrgvtlhoy0bvkwa4s;web;male;13-18;SY;null;2018-09-16 01:04:06.735790;Hafs
239;xhligg8kggg4ec2v7a3gy912uphihu7m;web;male;19;EG;null;2018-09-16 06:48:10.571405;Hafs
240;5hl1jt9tke6cyh9rn0cov590luqxp566;web;male;19;PK;null;2018-09-16 09:24:38.529843;Hafs
241;0vyr75ihu90qrmxlrdq1ppy810v76hw2;web;male;19;PK;null;2018-09-16 18:04:15.176118;Hafs
242;1rumzyxsnwjattq72b74975u287pj960;web;male;19;SY;null;2018-09-16 22:50:55.908303;Hafs
243;3vwhot1m2xnobdpdgclw2phltobc956x;web;male;19;EG;null;2018-09-17 23:23:55.994754;Hafs
244;hekw2jnyz3or6z199axvhih9nkey5r5y;web;male;19;EG;null;2018-09-18 05:30:00.833016;hafs
245;xd4vdzoy5bay20x8tgmzlyy73nstu0gv;web;Male;26-35;CM;null;2018-09-18 07:51:32.439164;Hafs
246;xjqgppivlh25ncie4iua8zmarv7kq3qq;web;Male;26-35;CM;null;2018-09-18 07:52:57.441177;Hafs
247;7srw48wbfq273bbqer06ebpjae9xt12c;web;Male;26-35;CM;null;2018-09-18 08:02:34.032408;Hafs
248;euu7co4swpn5m19ufr2jka79ram8mh6i;web;Male;26-35;CM;null;2018-09-18 08:14:36.913354;Hafs
249;euu7co4swpn5m19ufr2jka79ram8mh6i;web;Male;26-35;CM;null;2018-09-18 08:15:24.346045;Hafs
250;0osq5mt3pn32zkvj0ga0868kq72tcs7o;web;male;19;EG;null;2018-09-19 14:28:08.170518;Hafs
251;h0zc7oc2tppq8b2o3vqpqao81pp9aafs;web;male;19;EG;null;2018-09-20 00:59:16.416278;hafs
252;yops9k1ghpwcgjangd1d95ff2alwvhj6;web;male;19;EG;null;2018-09-22 13:37:37.035935;notsure
253;yops9k1ghpwcgjangd1d95ff2alwvhj6;web;male;19;EG;null;2018-09-22 13:51:36.442570;notsure
254;au3ecokfxk2zg14wjs1phoi56jfxn7qo;web;male;36;EG;null;2018-09-22 15:55:25.167475;hafs
